"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"70/20/140/Specialty/25","7544198","1343","4","13.8988421102224","51.6279542367875","0","4254000","3.56340114138503","2345.25835066683","1.52627970195986","0.364783897539426","329.169710850287","0.55949060142718","3784682.979833","0","3.10672350001565","4","0.555006591229807","0.110532315678547","15772361","2553","7.9879841156794","14.0538180715636","91.7293457581794","0","8194500","7.15738949608393","4632.98268942404","2.69684697473616","0.728576269419491","642.336390043311","1.10926177699776","7346098.2145","Inf","6.30753147816984","7.82100488968466","0.956214019348851","0.0905258553879886"
"90/20/150/1-1/0Z","9453380","91","4.43843387733548","47.0952380952381","82.1095238095238","0","609000","4.73916241241853","2765.08333333333","2.70327001898998","0.478574587322147","510.083333333333","0.956958814398013","580695.039167","Inf","3.77351647619381","3.90540558268959","0.43221330407102","0.16898224887737","13824973","86","6.06240720064249","52.1666666666667","155.438811188811","0","669000","6.69009747975596","3874","3.86732179879426","0.586091761766472","721.5","1.34306522670457","639808.350334","Inf","4.85037338037797","5.41932279780616","0.491777875977404","0.245568748924454"
"75/0/60/1-3/50","11351195","245","5.97674418604651","0","88.6641593432007","0","957000","5.65247556826514","3603.6","4.11644421952505","0.986910953893086","164.314285714286","0.273970979566779","901079.167667","Inf","4.87776229728715","5.96428571428571","0.347524431734859","0.157794586366015","13781578","263","6.84130843826892","0","108.860934167717","0","1006500","6.47815251067663","4202.65476190476","4.14742756701422","0.87628737040213","419.10119047619","0.697731074900669","929545.857001","Inf","5.54437445552109","6.74594623040541","0.521847489323369","0.157619475218329"
"60/15/120/1-2/19","5659244","265","2.99","0","48.4557360109621","0","2331000","2.91947266127963","1809.21328671329","2.09547669206062","0.42794213661915","69.7902097902098","0.11568485425856","2268056.0175","Inf","2.369449166644","2.98236331569665","0.0805273387203654","0.185931152152996","13796629","579","6.91534722222222","4.10035173160173","107.683675115207","0","4954500","6.78325010322889","4203.04334415584","4.53819705931401","0.949775940247861","368.198106060606","0.611756647219845","4800851.380166","Inf","5.61622265791853","6.85978007787354","0.228648359672325","0.159584876661406"
"Min/60/180/1-2/10","11412252","372","5.93271221532091","15.701391424283","178.542510066665","0","4954500","5.7005263908379","3869.04313186813","3.5704191563908","0.427570917732825","480.186263736264","0.745644501306955","4707592.999999","Inf","4.02921141196686","5.96169618149105","0.328322116224498","0.290544976016659","11845158","356","5.97169059011164","11.1421651634418","171.523727655731","0","3748500","5.62578299247849","3811.63205128205","3.54655063561717","0.440340337256873","524.340384615385","0.826374687946089","3511447.2445","Inf","4.14038384118713","5.98330241187384","0.425335423350359","0.266040558035406"
"FSSwk2/wk4/45/60/0","5684081","208","3","7.91688311688312","18.4766746833414","0","532500","2.52538471341795","1784.82905982906","0.285722315446531","0.139988654455468","75.6837606837607","0.127729919524948","459995.675","0","2.28658693022981","3","0.586361318328082","0.0301759846761643","13869677","527","7","15.1430836605255","42.918709197779","0","1419000","6.12044748737117","4216.34725341088","0.7188845113225","0.35419971195407","191.39752403682","0.319226681410806","1251278.093333","0","5.39833723239532","7","1.05352994750356","0.030614392535144"
"75/30/60/1-2/5","7556819","203","3.56947762382545","0.03125","101.6203245814","0","1506000","3.79747269661621","2436.9632034632","2.01839905853784","0.345331341014719","115.402597402597","0.189276562596152","1429917.173833","Inf","2.75940877997947","3.21318559328265","0.202548400430206","0.22769674958573","11852666","272","5.21604863064293","7.75274372610701","144.242826225978","0","1852500","5.64740174990848","3527.08080808081","2.82960980179195","0.493670894817906","306.752525252525","0.524406604817715","1747795.758166","Inf","4.15559537895933","4.50917305314374","0.382678689423928","0.210326807586896"
"65/0/60/1-4/0","5672041","46","2.53391053391053","7.14285714285714","79.4761904761905","0","195000","2.73412515092222","1788","1.54155359385053","0.229649248639184","116.833333333333","0.197457302446163","178434.988833","Inf","1.91696631623965","2.39364035087719","0.307541515744444","0.286912751677852","5958030","26","2.2968142968143","0","75.9444444444444","0","84000","2.66894693465784","1800","1.11416666666667","0.212384575176853","45","0.075","75012.507499","Inf","1.86212885158288","2.02446828533785","0.331053065342157","0.216111111111111"
"Min/UNL/120/1-4/5","11351000","123","5.90476190476191","0","164.029332380726","0","477000","4.61049767635173","3892.25","3.99332036518278","0.256805671834588","437.25","0.669837329082166","367403.622667","Inf","4.25434906046071","5.84313725490196","1.38950232364827","0.274027447705911","13877266","110","6.94736842105263","0","181.049362041467","0","435000","5.40753605160443","4374.16666666667","4.78893372320224","0.316813781654681","416.666666666667","0.668017368619327","334511.967834","Inf","5.12035465263875","6.91836734693878","1.59246394839557","0.25040960182892"
"min/10/120/Specialty/20","3749557","18","2","0","76.475","0","54000","1.37752179017337","1217.5","0.554177223742441","0.0595656429688085","102.5","0.169115908246343","37343.483667","0","1.11778825235678","2","0.622478209826625","0.237234770704997","11919523","70","6","3.46153846153846","145.952564102564","0","253500","5.21426910453837","3537.25","1.63123801881455","0.374497338162479","363.5","0.626426299718025","221041.522667","0","3.96272779310063","6","0.819821804552543","0.157278488467972"
"90/10/120/Specialty/7","9482186","658","5","0.620956399437412","39.7553687353608","0","1849500","4.49265956352516","2784.51191713692","0.973830130457821","0.35633181314298","291.677074052074","0.523390767323567","1664750.463001","0","3.94241926775212","5","0.512357144912601","0.0518978056874851","11813921","744","5.99107142857143","0.437908496732026","56.5682391896884","0","2536500","5.51441655098098","3355.12596614915","1.34659770637547","0.50002818024798","267.064126316142","0.478590186314279","2334997.199666","Inf","4.69612593319313","5.96666666666667","0.488422222510616","0.0631890311372086"
"45/-60/0/1-5/20 AM","7546731","2110","3.67555123753303","2.1857740271804","46.2055402192614","0","13402500","3.84182967797997","2342.05832675842","1.62266394296674","0.499319447497079","196.221802402034","0.33504700139309","12871536.162","Inf","3.2095921884628","3.31382609757299","0.16677838280635","0.100168168525317","11919903","2975","5.68484053753718","0.647877234564541","67.0841068930133","0","18387000","5.75392979104176","3522.22619159463","2.2875238408933","0.712218879166763","309.659390297513","0.528020245214526","17642170.784167","Inf","4.8536681710756","5.32591883411627","0.24887617279443","0.0897224605370602"
"60/-45/170/4-5/20","3763491","158","1.94997712368461","0.394736842105263","35.6312580231065","0","1729500","1.86658391776954","1253.07575757576","1.28975653835944","0.25147446634836","246.181818181818","0.392693421847107","1616223.618833","Inf","1.5348054244606","1.9363621255795","0.134186498255116","0.19539194466948","9818921","343","4.98529411764706","3.86715897952497","82.3275506571242","0","3403500","4.65777939983521","2898.72066822067","2.44155099391296","0.490267315549293","665.96386946387","1.1486379088705","3172487.223834","Inf","3.71377924418421","4.97916666666667","0.352718830600659","0.168165366814611"
"FSSwk2/wk4/45/0/60/19","17084390","813","6.78402360918861","7.86372543396212","74.1760606473226","0","1293000","7.09892423537189","5445.64843487017","1.2048719252208","0.629498958625376","207.969847639627","0.343890338244494","1038684.5","Inf","6.94016695673451","6.58406951405977","2.03213785519414","0.0389722552512615","17721692","644","6.94961493128442","3.88304093567251","62.28788207464","0","1186500","7.43702781338328","5361.60128768952","1.08337822978613","0.668062579735277","169.728903273021","0.285326996617144","1002231.825001","Inf","7.12281535914197","7.00523306195588","1.61714169354696","0.0317062435432844"
"65/10/150/Specialty/50","11355042","1060","6","2.30516431924883","47.006105490007","0","3124500","5.25582606592734","3525.759297868","1.084773492806","0.385578066005634","333.209586748141","0.567338076965892","2737259.100166","0","4.72726286150528","6","0.769667184332267","0.048694626606375","15876851","1328","8","2.01970443349754","61.3124463938058","0","4426500","7.12590110873628","4697.80963715768","1.44597391409578","0.536239910296261","414.902047967372","0.706309188334429","3958033.272999","0","6.34589584126994","8","0.891756083339515","0.0473569417422633"
"45/10/90/1-4/20","5661068","2067","2.9168212124737","0.907182864629359","43.0588471941518","0","9204000","2.74904935515293","1814.34725168756","2.12449706651626","0.511340855484571","195.200996464159","0.322219821254656","8433669.314999","Inf","2.4456357375094","2.8936922681794","0.256053510098708","0.161075061144746","11873967","4027","5.98107941368551","0.1447069430105","84.0884739068303","0","17587500","5.54949309899399","3569.70337157782","3.69645166896702","0.856432055290652","343.150264745451","0.577292329352824","16266823.078666","Inf","4.88158676919879","5.97427931154268","0.451399238826912","0.141126822806123"
"FSSwk2/wk4/65/0/60/15","9445873","525","3.80150516222667","2.57525594395162","35.3180955098921","0","1263000","4.31932573451763","2964.90139875305","0.718355121247473","0.287684293549695","472.065220927081","0.796278985237956","1095697.853334","Inf","3.94211400159455","2.92420839160505","0.710370194164696","0.0396007166252585","11836177","638","4.58793773042347","2.93007944892327","39.2115588714972","0","1377000","5.06917340331663","3561.86297962","0.855590449382671","0.333165283753174","538.00840212918","0.906068441038645","1173881.478333","Inf","4.76542378573564","3.44274157576112","0.962721815857916","0.0371591791400188"
"MIN/10/UNL/1-5/200a","7559528","1034","3.99555555555556","3.51936883084605","64.7131822276042","0","6753000","3.67261941506188","2401.08098911071","1.72655615128445","0.235500510478562","170.898765330254","0.284653733606533","6201930.772667","Inf","3.04799220477375","3.9906191369606","0.341011210818807","0.135208111916699","9861713","1264","4.97092738625919","5.83135654978199","84.7771475433336","0","8269500","4.59916783456887","3007.31146740897","2.2077418260455","0.296255463277263","158.840502212153","0.265294488921491","7605775.472167","Inf","3.76015962213114","4.93281763328902","0.423875361869935","0.145514238174255"
"30/0/45/1-2/50","5636922","342","2.83961084433774","0","42.1775073177381","0","2902500","2.8902707285165","1779.15217391304","2.0441767151066","0.445463514532576","160.527014066496","0.268857950894158","2794970.272","Inf","2.47375608440884","2.73020931902189","0.109729271483503","0.144717662727656","11867517","623","5.84837709622563","0.794762684124386","80.1623785708566","0","5043000","5.74743310499078","3600.29725007852","3.19772282675396","0.736569969487917","311.535200640134","0.519436580741704","4834986.170667","Inf","4.91417604864681","5.74999454794334","0.254934183387989","0.116901347816819"
"FSSwk2/wk4/45/10/0/50","5661364","60","3","0","21.6833333333333","0","90000","2.4855649907246","1465.7","0.459394217457687","0.174545079305004","111.5","0.232107297932713","74671.108333","0","2.25026586162501","3","0.514435009275397","0.0528530167610471","11915494","82","6","0","36.8481792717087","0","123000","4.94818206309739","3449.25","0.686523830419741","0.333057824790079","192","0.311984052532833","101719.556665","0","4.59802151499023","6","1.05181793690261","0.0334565485250417"
"FSSwk2/wk4/45/UNL/60/15","5673649","590","1.9635104590906","3.18435164057444","17.2673222465282","0","1458000","2.62535690031435","1767.92099111734","0.429258628407456","0.1894511057589","256.010238429173","0.434468658988783","1276351.233333","Inf","2.45259319186365","1.29091479361521","0.406744336684323","0.031862296821199","13850453","1410","5.15498188589127","2.71104641296124","40.6392802078887","0","3259500","6.00000983403939","4153.50958891802","1.02211393976777","0.440733228185478","615.322312753261","1.03721469763729","2818336.467501","Inf","5.73935826719528","3.76346989604718","1.02977061838445","0.0319950815136142"
"60/-60/200/2-4/20","9469891","308","4.96825396825397","6.71269797165879","83.6732167123898","0","1818000","4.61167787361327","2981.06060606061","2.26132733262971","0.465009101557455","512.30303030303","0.859335659130197","1677680.675167","Inf","3.68933487259292","4.92337164750958","0.418838645606958","0.16034917407878","11908601","356","6","4.37021072796935","89.1156998012376","0","2031000","5.50151720993624","3352.66616716617","2.24597791088864","0.502773161122251","687.886974136974","1.23038434465225","1871300.401667","0","4.4245324596455","6","0.519441529690786","0.132124308201886"
"FSSwk2/wk4/45/10/30/50","7571655","129","2.9077380952381","3.53083853083853","84.6099099099099","0","373500","3.37513026604607","2535.03571428571","1.26473769674422","0.273707937046935","288.375","0.446944138500976","315401.997333","Inf","2.78684415223035","2.20115414954125","0.6539144800575","0.156781392203547","11836217","199","4.37096154050634","1.33404255319149","98.7266990614835","0","541500","5.18158570524533","3734.05753968254","1.65380197932163","0.423659636586038","395.712301587302","0.632832941330385","464220.317334","Inf","4.34475448882741","3.07713123334025","0.828856927253214","0.122393562048178"
