"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"70/15/90/1-3/5","1877031.5","91.5","0.934769417475728","0","24.1563725490196","0","726750","0.941005269159542","615.1875","0.651794823370761","0.10988446973861","55.09375","0.0899125242418538","677692.5399165","Inf","0.737210413361831","0.890608344328406","0.0616073514778713","0.0394345949537394","1982230","99","0.942148760330578","0","23.2525252525253","0","868500","0.936513882556131","632","0.662023079322175","0.110135049198403","57.7647058823529","0.0898855835240275","813362.307","Inf","0.74992933195138","0.892141756548536","0.0634861174438687","0.0326630571481178"
"35/25/90/1-5/20","1863852","269","0.924290220820189","0.0405405405405405","15.7792792792793","0","1126500","0.932004581207026","572.673913043478","0.599077312300022","0.113402601509462","64.195652173913","0.112098090574346","1039827.231","Inf","0.793101411611836","0.892497200447928","0.068936447651192","0.0542908446636071","1970465","239","0.929368029739777","0.347280334728033","14.3598326359833","0","849000","0.901782037691402","579.023255813953","0.506660006660007","0.0899101586183859","99.7209302325581","0.172222668487429","765686.833667","Inf","0.785893931109896","0.881619937694704","0.100033175892815","0.020272342747207"
"Min/15/120/1-3/0d","1870669","11","0.916666666666667","0","26","0","84000","0.962713121212121","603","0.628333333333333","0.106913337239709","18","0.0298507462686567","81477.3505","Inf","0.707317073170732","0.848484848484849","0.0372868787878788","0.0778666666666667","2005616","12","0.923076923076923","0","33","0","85500","0.942499803122807","638","0.507717303005686","0.069127655504536","53","0.0830721003134796","80583.733167","Inf","0.612144955925563","0.850746268656716","0.057500196877193","0.104651162790698"
"90/30/100/0*","1895639","73","0.936708860759494","2.05479452054795","22.9047619047619","0","624000","0.962623208070461","618.9","0.642740619902121","0.102302998915853","37.75","0.0609854604200323","597207.4615","Inf","0.731933865874048","0.892703862660944","0.0414418325799458","0.0801231833162245","1970748","63","0.892857142857143","4.46808510638298","20.5714285714286","0","505500","0.964143823994302","590","0.605084745762712","0.117266514509905","46.9090909090909","0.0793724042455007","484303.610833","Inf","0.748514851485149","0.825581395348837","0.0478191722966226","0.0239570448510503"
"Min/0/90/1-4/30","1877003.5","136.5","0.946212121212121","0","22.7903820816864","0","777750","0.914102097570241","607.096618357488","0.655363371701507","0.113968980447403","71.2053571428571","0.118844075125043","711346.7635","Inf","0.745599612478234","0.920111679851094","0.0909232727296791","0.037626530182639","1952170","132.5","0.992307692307692","0","20.7801846188696","0","845250","0.94165918526917","611.0625","0.586822439215413","0.119351886634148","49.3125","0.0805130065491988","793629.2244165","Inf","0.758191190601712","0.98371335504886","0.0618024859223999","0.0313809568486686"
"FSSwk2/wk4/90/0/60/20q","1876955.5","80","0.843632958801498","0","6.95278147901399","0","225750","0.840521267913054","591.475705329154","0.158149532163959","0.0493278999931852","89.5833333333333","0.152680880896189","190104.5075","Inf","0.796928619080314","0.925347024689953","0.160442123223748","0.00615220714229767","1994524","71","0.855555555555556","0","7.12048192771084","0","115500","0.749437670682731","588.5","0.156917848506634","0.0538772066429855","62.4761904761905","0.104985196447147","87957.998333","Inf","0.80855614973262","0.855555555555556","0.250562329317269","0.00553375064474406"
"FSSwk2/wk4/90/0/60/20p","1867450","28.5","1","0","6.16333333333333","0","42750","0.851695885588148","463.515151515152","0.140644560282783","0.0652758384359381","10.25","0.0227902266097119","35790.185833","0","0.784441842131948","1","0.148304114411852","0.00928682900519023","1970663","25","1","0","6.42857142857143","0","46500","0.840739422213333","471.833333333333","0.138056785621256","0.067833707086169","10.5","0.0222269263336156","37375.861667","0","0.785714285714286","1","0.159260577786667","0.00427435404364207"
"90/10/180/Specialty/15n","1889622.5","55","1","0","10.754074315515","0","265500","0.932393091816648","612.536764705882","0.212813749000799","0.0727601781090978","34.5294117647059","0.0562174602988992","251066.2805","0","0.781164322762603","1","0.0676069081833525","0.00974877718972318","1994407","48","1","0","9.1551724137931","0","135000","0.865870528392593","612.1875","0.182848349188584","0.0602612887231298","30","0.0491212749699814","116892.521333","0","0.78149726110773","1","0.134129471607407","0.00730430548228706"
"FSSwk2/wk4/90/0/60/20x","1883073","75","0.928571428571429","0","5.86842105263158","0","112500","0.860207222226191","604.565217391304","0.142826321467098","0.0836356988741168","16.3636363636364","0.0270855904658722","96404.293333","Inf","0.826120857699805","0.949152542372881","0.13979277777381","0.00484439626483877","1952264.5","70.5","0.939759036144578","0","5.48054029304029","0","117000","0.876937205659114","603.323636363636","0.14033130200099","0.088491756076397","16.6666666666667","0.0276231561735073","101279.2425","Inf","0.825988399887109","0.951915446216002","0.124665358443451","0.00502844225117418"
"90/10/180/Specialty/15x","1871058","83","1","0","11.2835820895522","0","216000","0.927289021874016","605.434782608696","0.213627854736054","0.0973499071290153","17.3181818181818","0.0285286409584425","200107.156833","0","0.77379983726607","1","0.0727109781259842","0.0131402329044852","1970273","87","1","0","11.1","0","286500","0.933532190810127","602.727272727273","0.203025866276232","0.0924542813112305","16.6666666666667","0.0275684616798383","264340.055667","0","0.721181856013317","1","0.0664678091898734","0.00880563147441598"
"Min/60/60/1-3/0","1889387","12","1","0","24.1166007905138","0","31500","0.828978664215686","600","0.355277777777778","0.097594835270335","15","0.025","26071.5175","0","0.677928433183778","1","0.171021335784314","0.0409027777777778","1982319.5","12.5","1","0","14.5045454545455","0","31500","0.82526277155","556.5","0.401517917511832","0.10744213173634","12.5","0.0226419878296146","27382.212083","0","0.792110983008562","1","0.17473722845","0.0289740102750076"
"50/15/60/1-5/15x","1867430.5","123.5","0.851964347955983","0.0552576962988585","19.2596773222563","0","915000","0.953524758485436","603.411363636364","0.557659706784679","0.0926754016494332","46.4272727272727","0.0765064182608908","873174.1588335","Inf","0.752445469229787","0.736081144465291","0.0466435456565412","0.0459913885963683","1982385","155","0.865921787709497","0.0866141732283465","20.0602409638554","0","1152000","0.951694379226708","604.448275862069","0.56458126448196","0.0882354482961421","37.2631578947368","0.0606527884862503","1093870.39","Inf","0.743787027775641","0.774436090225564","0.0483625565910973","0.0223696294527475"
"45/15/140/1-5/20fs","1883256","435","0.864406779661017","2.19607843137255","20.5352112676056","0","4063500","0.951347341575606","604.620689655172","0.483411287240432","0.0780216257233689","92.6951219512195","0.151659051457531","3870708.0675","Inf","0.744326224941778","0.846107423053712","0.0575285928300146","0.0244244153598049","1964326.5","359.5","0.86051191484505","1.98483494187322","20.590240333019","0","3326250","0.950656687877017","596.932425783172","0.459945565138413","0.0762471176681477","84.9724454649828","0.14239663003388","3177825.83675","Inf","0.735879805251834","0.832897842111166","0.0556956795335006","0.0209122142499493"
"70/20/180/1-3/10","1889381","176.5","0.983158153543549","0.867312834224599","23.3715909090909","0","1792500","0.935356256021687","620.242156862745","0.616483318739976","0.0865181017235458","142.190196078431","0.229231503330382","1691134.833667","Inf","0.751963139765617","0.976095510027866","0.0657066691483812","0.0506478509712214","1958476","150","0.982658959537572","0","24.8275862068966","0","1638000","0.931603459265396","641.36","0.587799205349356","0.0829331002469665","149.515151515152","0.23755075372194","1515749.535833","Inf","0.734739821187367","0.975747776879547","0.0683965407346037","0.0286790629633949"
"70/20/90/1-2/10","1895782","403","0.977886977886978","3.37529691211401","23.3140703517588","0","3910500","0.942466130954055","598.881578947368","0.596428492594309","0.086849936954865","84.0135135135135","0.136736534189632","3682429.979833","Inf","0.744373123226535","0.966666666666667","0.0669272082163474","0.0402125086984747","1976338.5","325","0.988293842682141","1.42505464480874","23.0717505030181","0","3059250","0.946141048479344","599.520546448087","0.556798208300836","0.0900226866550385","86.1053551912568","0.143626647891115","2871514.5311665","Inf","0.744836457829627","0.981327462823035","0.0576330694093281","0.0227385242989222"
"90/10/180/Specialty/15ar","1870989","192","1","0.0287081339712919","12.6746411483254","0","1000500","0.920716057253225","596.022727272727","0.230577861754054","0.0671911523063383","48.1521739130435","0.0819581144083475","893755.421833","0","0.747810357958873","1","0.0792839427467753","0.0153611452390223","1970502","197","1","1.3768115942029","14.1612903225806","0","1026000","0.90679931388512","596.859375","0.206484641638225","0.0537342627159514","54.7659574468085","0.0910344827586207","939616.144333","0","0.718985224421522","1","0.0996457336047038","0.0117010965648943"
"90/20/120/1-4/5","1883261.5","225","0.965759447294044","1.31934156378601","23.2330533451223","0","4550250","0.97565685289715","573.980952380952","0.657058617139586","0.088703895489344","82.8727272727273","0.143699925764407","4443597.295","Inf","0.752710690367418","0.975152201786419","0.0267357789016117","0.0344306678959278","1964245","191","0.995698389889835","0.537593771311662","21.8991935483871","0","3302250","0.971391751878877","569.507199602781","0.585545498928983","0.0841561095946663","95.1622628726287","0.167983271475436","3199864.8435","Inf","0.759048890085393","0.996934304933296","0.0325267729808593","0.0229363529514667"
"45/10/60/1-5/0","1883181","383","0.886574074074074","0.155367231638418","16.3289817232376","0","1690500","0.92407178369299","598.295774647887","0.507921561242025","0.0905661632660251","71.2957746478873","0.119164763765625","1562143.350333","Inf","0.766029965206277","0.852873563218391","0.0764260612955975","0.0222804912910412","1976272","357.5","0.89317648466637","0.0660532428086475","16.8139042721519","0","1611000","0.925304749846784","596.075945945946","0.496966371346995","0.0874102860330538","79.1478194726166","0.133380870345347","1488065.355333","Inf","0.767696917171308","0.86383321420062","0.0748691561791974","0.0149774909941358"
"90/20/130/1-1/0","1870714","295","0.990131578947368","0.426174496644295","23.3056478405316","0","4966500","0.971322397893432","617.313725490196","0.63460180739904","0.0878314557009849","68.9268292682927","0.112958669757774","4824522.2555","Inf","0.734799151240214","0.991655308614503","0.0292263655491795","0.0455017235165666","1976521.5","282","0.981286043829296","1.03338560829966","23.9051460204485","0","4653750","0.970843297429457","613.788647342995","0.627303352381464","0.0829844343026538","58.1827209533267","0.0954214242561752","4504299.345917","Inf","0.725160114582164","0.983393682704307","0.031319216886847","0.0293356886111236"
"90/30/150/1-3/0!","1873554","643.5","0.991293574943765","1.1197988976269","21.4601365237816","0","6074250","0.920451775353557","605.216981132075","0.644505914855036","0.0892522450395579","127.268518518519","0.21497850993897","5574033.436167","Inf","0.751511274340111","0.986676903773206","0.081579031038818","0.0537041456200088","1964352.5","526.5","0.997119583564747","1.49191662576864","21.2346524149081","0","4941000","0.930589877307322","589.410667983702","0.62189200661068","0.0890614847424787","107.065099457505","0.175329754655756","4578251.6705","Inf","0.749904688226662","0.995999607185696","0.0713832228772703","0.0349974959781527"
"150/60/150/7^","1873666","71","0.955808080808081","7.67581168831169","24.366935483871","0","612750","0.96093714614544","623.531468531469","0.707915713215779","0.111653233760634","70.7181818181818","0.115551194220494","589062.2455835","Inf","0.73755207238722","0.923865899741256","0.0615292661497105","0.0626805661030208","1994588","64","0.941176470588235","3.35820895522388","24.765625","0","568500","0.960504017590149","654.555555555556","0.719911729757257","0.103353308571603","69.5555555555556","0.106263792225429","546046.534","Inf","0.727943700652249","0.904534606205251","0.0454766332453826","0.091179334218281"
"30/10/90 RUN FIRST","1864017","16","0.592592592592593","0","11.625","0","51000","0.83375","622.5","0.223113964686998","0.0695025795775333","21","0.0337078651685393","31738.125","Inf","0.750206100577082","0.236111111111111","0.16625","0.0199946251007794","1948887.5","11","0.637218045112782","0","8.66666666666667","0","18000","0.555217956349206","617.083333333333","0.151049520972118","0.0459924710270193","45","0.0727272845999036","12366.7645835","Inf","0.766941735433858","0.258241758241758","0.529603472222222","0.00720148461375114"
"FSSwk2/wk4/75/10/60/50","1885080","16.5","1","0","4.42307692307692","0","29250","0.888070518533333","603.75","0.1","0.0731738198290534","15","0.0246913580246914","24142.6183335","0","0.819086935405537","1","0.111929481466667","0.00209893575088687","1959882","19","1","0","6.85","0","28500","0.843693202627451","607.5","0.0915637860082305","0.0553210670865426","15","0.0247349823321555","22958.426667","0","0.741935483870968","1","0.156306797372549","0.00217126503923673"
